target_medv,crim,zn,indus,chas,nox,rm,age,dis,rad,tax,ptratio,lstat,col1,col2,col3,col4,col5,col6,col7,col8,col9,col10,col11,col12,col13,col14,col15,col16,col17,col18,col19,col20,col21,col22,col23,col24,col25,col26,col27,col28,col29,col30,col31,col32,col33,col34,col35,col36,col37,col38,col39,col40,col41,col42,col43,col44,col45,col46,col47,col48,col49
19.9,0.62739,0.0,8.14,0,0.5379999999999999,5.834,56.5,4.4986,4,307,21.0,8.47,0.26683040217534315,0.5108512216537487,0.9780331196804035,0.14287727208679715,0.27354090237487955,0.07650520597555446,0.12223851170314948,0.23402765399894288,0.06545395484814029,0.05599906765340015,0.08983587676360495,0.17199227306514173,0.048103607770582764,0.04115499502157318,0.030245746691871453,0.24506232009153214,0.4691758681898416,0.13122131324050118,0.11226626740540831,0.08250704645222152,0.2250700828655202,0.48623321352330157,0.9309015356270365,0.2603589192979379,0.2227498211492048,0.16370393587964,0.44656620250221446,0.8860412307059197,0.27871671135395504,0.5336077573233905,0.14924192700158578,0.1276837860489199,0.09383773336554561,0.25597894158926443,0.5078931078296859,0.2911325117177457,0.14773935082985853,0.28284943260764306,0.07910865948691002,0.06768133697735054,0.0497405618178565,0.13568674254514002,0.2692188698596754,0.15432059340002538,0.08180070788667038,0.0,0.0,0.0,0.0
23.1,1.05393,0.0,8.14,0,0.5379999999999999,5.935,29.3,4.4986,4,307,21.0,6.58,0.10139936601221192,0.3184326710816776,0.9999999999999998,0.0880771217885491,0.27659574468085085,0.07650520597555446,0.075354296210168,0.23664122137404578,0.06545395484814029,0.05599906765340015,0.05537959497072655,0.17391304347826084,0.048103607770582764,0.04115499502157318,0.030245746691871453,0.14759461009651986,0.463503350944357,0.12820305451652422,0.10968399907843565,0.08060927842510558,0.21483535633664783,0.2623544148973658,0.8238928939237898,0.227885268532112,0.19496702069952282,0.14328572068239825,0.3818771171529204,0.6787995006581174,0.14936255581681301,0.4690553745928339,0.12973872063206038,0.1109978367357088,0.08157484775527547,0.2174087379022392,0.3864513899837973,0.2200129444344238,0.09107436477438928,0.2860082304526748,0.07910865948691002,0.06768133697735054,0.0497405618178565,0.13256577321248073,0.23564014867367652,0.134153697671613,0.08180070788667038,0.0,0.0,0.0,0.0
20.2,0.80271,0.0,8.14,0,0.5379999999999999,5.456,36.6,3.7965,4,307,21.0,11.69,0.14881200385947987,0.3795361766948469,0.9679844749363322,0.1067000140904607,0.27213204816071007,0.07650520597555446,0.09128709367574947,0.2328223101410187,0.06545395484814029,0.05599906765340015,0.06708897207025627,0.17110643830840644,0.048103607770582764,0.04115499502157318,0.030245746691871453,0.15158740702301474,0.3866146776097965,0.10869001186601324,0.09298963434455748,0.068340208129801,0.15441457256136068,0.14341908730672961,0.36578186335599866,0.10283322742511554,0.08797886809065968,0.06465768145793221,0.14609391042784187,0.13822160894572894,0.17207376511447606,0.4388639170715327,0.12337897942460645,0.10555676630748778,0.07757608070844825,0.17528300939366095,0.16583784709635577,0.19897172185539155,0.1103309895620418,0.2813926354279708,0.07910865948691002,0.06768133697735054,0.0497405618178565,0.11238870647683838,0.10633261708899654,0.12757753602104374,0.08180070788667038,0.0,0.0,0.0,0.0
13.6,1.25179,0.0,8.14,0,0.5379999999999999,5.57,98.1,3.7979,4,307,21.0,21.02,0.03246758487688161,0.18018763796909487,0.9999999999999998,0.16101874031280825,0.8936170212765958,0.7985513807152561,0.041264344573075165,0.22900763358778622,0.20464511937631968,0.05244449624147777,0.02350273538727325,0.13043478260869562,0.11655874190564294,0.02987056090275473,0.017013232514177693,0.05862500794675086,0.3253553274104519,0.2907430585369997,0.07450885360544701,0.042437651401363304,0.1058560890743624,0.10930022529742213,0.6065911431513902,0.5420601704757105,0.13891400224841,0.07912058388931177,0.19735765998430094,0.36795281494971044,0.08244646090634195,0.4575589193332055,0.40888243855307743,0.1047844853434822,0.05968159817389638,0.1488692320092277,0.27755118793744393,0.20936016466137095,0.0567257378791595,0.3148148148148147,0.28132387706855794,0.07209499575911789,0.041062801932367145,0.10242667714773487,0.19096387839951173,0.1440463264567499,0.09910836762688612,0.0,0.0,0.0,0.0
19.6,0.8520399999999999,0.0,8.14,0,0.5379999999999999,5.965,89.2,4.0123,4,307,21.0,13.83,0.05540152052297902,0.22535678116327268,0.9166838443577859,0.21033535296604203,0.8555811765059343,0.7985513807152561,0.05390273494767706,0.21926017064219688,0.20464511937631968,0.05244449624147777,0.030701122948459544,0.12488296675707734,0.11655874190564294,0.02987056090275473,0.017013232514177693,0.07132383053486255,0.2901239662349087,0.2707854031590721,0.0693942963384754,0.039524577479740336,0.0918221874444007,0.19780249759584234,0.8046012770672255,0.7509696079935142,0.19245131720662573,0.10961357632203465,0.2546506248334249,0.7062230004847053,0.11432771115219609,0.465050863944012,0.4340523374087318,0.11123478657693778,0.0633554653981689,0.14718531583038005,0.4081892806703859,0.23592900364311417,0.07409962390646717,0.30141506174084715,0.28132387706855794,0.07209499575911789,0.041062801932367145,0.0953957394727066,0.264561162604417,0.1529134998190373,0.09910836762688612,0.0,0.0,0.0,0.0
15.2,1.2324700000000002,0.0,8.14,0,0.5379999999999999,6.142,91.7,3.9769,4,307,21.0,18.72,0.034589430775453324,0.18538206410950492,0.9935552254849211,0.16619698464139782,0.8907327866020434,0.7985513807152561,0.04259137556240837,0.2282684894781681,0.20464511937631968,0.05244449624147777,0.02425856608119781,0.13001379183321748,0.11655874190564294,0.02987056090275473,0.017013232514177693,0.0569773757432784,0.3053702615519077,0.27376767495210935,0.07015856446428101,0.03995987802096005,0.09385587660189482,0.102663783950912,0.550226579375182,0.49328395819181814,0.1264141005180777,0.07200107464290512,0.16911272785526796,0.3047130958454289,0.08099978132202466,0.4341183511048589,0.38919170135307574,0.09973833131730946,0.0568074843589893,0.13342673967284732,0.24041286205891524,0.18968119529945718,0.05854999591202681,0.31379871979498786,0.28132387706855794,0.07209499575911789,0.041062801932367145,0.0964463722604653,0.17378037151466602,0.13710942212570873,0.09910836762688612,0.0,0.0,0.0,0.0
14.5,0.9884299999999999,0.0,8.14,0,0.5379999999999999,5.813,100.0,4.0952,4,307,21.0,19.88,0.017910474808609755,0.1304385456469592,0.9499588577246957,0.11959278568409189,0.8709712724646796,0.7985513807152561,0.03064809665840958,0.2232041974146125,0.20464511937631968,0.05244449624147777,0.01745608983587676,0.12712934722310537,0.11655874190564294,0.02987056090275473,0.017013232514177693,0.041000040408738905,0.29859541410993906,0.27376767495210935,0.07015856446428101,0.03995987802096005,0.09385587660189482,0.03638632937982963,0.2649946434393052,0.24296075552731344,0.06226366144920245,0.03546321586889357,0.08329432864513199,0.073921265621669,0.0608761204073924,0.44334908456766936,0.40648530532872934,0.10417017094029594,0.05933170605729899,0.13935551253116565,0.12367391664260884,0.206912551200143,0.04213167361622107,0.30683688126070496,0.28132387706855794,0.07209499575911789,0.041062801932367145,0.0964463722604653,0.08559331731319372,0.14320183375557965,0.09910836762688612,0.0,0.0,0.0,0.0
14.8,0.9557700000000001,0.0,8.14,0,0.5379999999999999,6.047000000000001,88.8,4.4534,4,307,21.0,17.28,0.12749471270753232,0.3479253828845904,0.9494673895463992,0.3190784838664225,0.8707459416307302,0.7985513807152561,0.08177038572367423,0.22314645178104858,0.20464511937631968,0.05244449624147777,0.04657356752087532,0.12709645731877114,0.11655874190564294,0.02987056090275473,0.017013232514177693,0.1015743860948009,0.27719037458729795,0.25420819755199875,0.06514604844571395,0.03710492324516751,0.08092379433963884,0.28976976922359915,0.7907642267234495,0.7252010430133445,0.18584759553777092,0.1058523261541217,0.23085809436849158,0.6585882455260218,0.16618288923093455,0.4535030836704215,0.4159026144243825,0.10658354895281337,0.06070628222964587,0.13239705862794748,0.37770019194304905,0.2166109643816585,0.11240904259668055,0.30675749883728093,0.28132387706855794,0.07209499575911789,0.041062801932367145,0.08955570980778084,0.25548308349544185,0.14651948365303416,0.09910836762688612,0.0,0.0,0.0,0.0
12.7,1.13081,0.0,8.14,0,0.5379999999999999,5.712999999999999,94.1,4.2330000000000005,4,307,21.0,22.6,0.07553396780842943,0.20005158342236717,0.5298362735464575,0.24559673101310414,0.6504625183617806,0.7985513807152561,0.0629391840655174,0.16669432040896226,0.20464511937631968,0.05244449624147777,0.03584797005470774,0.09494328684162634,0.11655874190564294,0.02987056090275473,0.017013232514177693,0.06665114352816709,0.1765254386415707,0.2167144589877651,0.05553751130002703,0.03163223469697191,0.05881294287199579,0.09538538135737719,0.252628017957242,0.3101430856541842,0.07948050722871676,0.0452693323780952,0.08416802304710928,0.12045403201600274,0.09979138882509023,0.2642973211338242,0.32446910429567927,0.08315184243128093,0.04736039721086001,0.08805588230615836,0.12601800164139237,0.13183898016448453,0.08652195241599213,0.22915324169799933,0.28132387706855794,0.07209499575911789,0.041062801932367145,0.07634693683034578,0.10926116641873594,0.11430811919411271,0.09910836762688612,0.0,0.0,0.0,0.0
14.5,1.3547200000000001,0.0,8.14,0,0.5379999999999999,6.072,100.0,4.175,4,307,21.0,13.04,0.06944330231617521,0.25956729290399805,0.9702185422972954,0.23548682541919125,0.8802098366566057,0.7985513807152561,0.060348314038724024,0.22557176839073312,0.20464511937631968,0.05244449624147777,0.03437230060466455,0.12847783330080886,0.11655874190564294,0.02987056090275473,0.017013232514177693,0.06390747195722848,0.23887529738648547,0.2167144589877651,0.05553751130002703,0.03163223469697191,0.05881294287199579,0.18074661883359136,0.6756002233099176,0.612923724171177,0.1570742368377607,0.0894640218510724,0.16633799213464323,0.4704462364279873,0.10936700974153278,0.40879534389600153,0.3708707545669873,0.09504321409295746,0.0541333088964236,0.10064857048819996,0.2846598097066312,0.1722432894297778,0.08296030578039407,0.31009156062108806,0.28132387706855794,0.07209499575911789,0.041062801932367145,0.07634693683034578,0.21592859594919322,0.13065508505247916,0.09910836762688612,0.0,0.0,0.0,0.0
13.5,1.6128200000000001,0.0,8.14,0,0.5379999999999999,6.096,96.9,3.7598,4,307,21.0,20.34,0.28332707447041794,0.5049980938013392,0.9001013236015784,0.4756587290404397,0.8478072627346795,0.7985513807152561,0.12189727516303522,0.2172679462842417,0.20464511937631968,0.05244449624147777,0.06942844802764181,0.12374826505754637,0.11655874190564294,0.02987056090275473,0.017013232514177693,0.12915416590310608,0.2302025237421507,0.21682822412428418,0.05556666594242832,0.031648840167209175,0.05887470726652594,0.5218693093076707,0.9301723349468024,0.8761312093257666,0.22452653674106335,0.12788250570904042,0.23789323868905324,0.96124797288196,0.20489750897446798,0.36520636670588524,0.3439886176939416,0.08815411685722602,0.050209518731724384,0.0934021816188436,0.3774073539820931,0.1481785292225068,0.16757113073338237,0.2986763681327199,0.28132387706855794,0.07209499575911789,0.041062801932367145,0.07638701546530115,0.3086546897051531,0.12118470261792737,0.09910836762688612,0.0,0.0,0.0,0.0
24.7,0.17505,0.0,5.96,0,0.499,5.966,30.2,3.8473,5,279,19.2,10.13,0.1114793332651102,0.33020605704156847,0.9780829945191708,0.2983655065520643,0.8837700638330064,0.7985513807152561,0.07646226176634144,0.226484149401043,0.20464511937631968,0.05244449624147777,0.043550244745177075,0.1289974937892897,0.11655874190564294,0.02987056090275473,0.017013232514177693,0.08752383799431976,0.25924896207012477,0.23425054217407112,0.06003149117874232,0.034191849323544535,0.06871607492519353,0.29674864673773427,0.8789808631045698,0.7942239849245132,0.20353613572220344,0.11592710338960284,0.2329811250336545,0.7899200395400711,0.15379575477105006,0.45554891911588474,0.41162201938090376,0.10548655894712361,0.0600814748785791,0.12074699704907867,0.4093914160195389,0.21217505965296007,0.10511201046521133,0.31134580291118685,0.28132387706855794,0.07209499575911789,0.041062801932367145,0.08252477213275254,0.27979936682305373,0.145011460972373,0.09910836762688612,0.0,0.0,0.0,0.0
30.8,0.027630000000000002,75.0,2.95,0,0.428,6.595,21.8,5.4011,3,252,18.3,4.32,0.2197912402721128,0.4688189845474613,0.9999999999999998,0.4189446244892209,0.8936170212765958,0.7985513807152561,0.10736312623224305,0.22900763358778622,0.20464511937631968,0.05244449624147777,0.06115030233227756,0.13043478260869562,0.11655874190564294,0.02987056090275473,0.017013232514177693,0.12138587190044346,0.2589184224645127,0.23137390943637315,0.059294295220880776,0.03377196814754514,0.0670387494915119,0.4287448591947947,0.9145211122554067,0.817231632228236,0.20943231578368093,0.11928536246809654,0.2367863636956615,0.8363488647608663,0.23184935794539147,0.49453918375167666,0.44192863228873247,0.11325324818740688,0.06450511092413175,0.12804530530387193,0.4522665243784644,0.24456900426577466,0.14759116180197854,0.3148148148148147,0.28132387706855794,0.07209499575911789,0.041062801932367145,0.08151135522030956,0.2879047945989243,0.15568826155145377,0.09910836762688612,0.0,0.0,0.0,0.0
34.9,0.033589999999999995,75.0,2.95,0,0.428,7.024,15.8,5.4011,3,252,18.3,1.98,0.2508284998464979,0.4978474483322473,0.9881336529246486,0.44754825982809643,0.8882992135953897,0.7985513807152561,0.11469339264951214,0.22764483663567778,0.20464511937631968,0.05244449624147777,0.06532536711776561,0.12965858086640777,0.11655874190564294,0.02987056090275473,0.017013232514177693,0.1350612415214667,0.2680711900808602,0.24098706347223972,0.06175786250379097,0.03517513038259399,0.07272514476019838,0.5008278145695364,0.994049119975793,0.8936170212765959,0.22900763358778625,0.13043478260869565,0.26967599959988725,1.0,0.216107345930369,0.4289324809705855,0.3855960015165537,0.0988168597125301,0.05628264618409323,0.11636527133530294,0.43150028741138147,0.1861924980361048,0.157668015697817,0.31294138962200885,0.28132387706855794,0.07209499575911789,0.041062801932367145,0.08489799987403857,0.31481481481481477,0.13584268307395342,0.09910836762688612,0.0,0.0,0.0,0.0
25.3,0.1415,0.0,6.91,0,0.44799999999999995,6.169,6.6,5.7209,3,233,17.9,5.81,0.16163772361348677,0.3994365469911229,0.9870811807131822,0.35927152317880806,0.8878260188440958,0.7985513807152561,0.09207067387897477,0.22752357080519356,0.20464511937631968,0.05244449624147777,0.05244025338324215,0.1295895120673059,0.11655874190564294,0.02987056090275473,0.017013232514177693,0.11954979606233403,0.29542953628089363,0.2657228545839708,0.06809691475161737,0.038785634054182075,0.08842090459478077,0.37761302951146153,0.9331512547627216,0.8393189736398099,0.2150926486426993,0.12250929118345048,0.27928852039839447,0.8821678310552891,0.1820320196158797,0.4498346037776081,0.4046018435095989,0.10368749533779249,0.059056790822829636,0.13463373731945724,0.4252575503946702,0.2049995225413533,0.1265687597089363,0.3127746865328185,0.28132387706855794,0.07209499575911789,0.041062801932367145,0.09361224021719253,0.2956860052637601,0.1425383037760888,0.09910836762688612,0.0,0.0,0.0,0.0
24.7,0.15936,0.0,6.91,0,0.44799999999999995,6.211,6.5,5.7209,3,233,17.9,7.44,0.16633072867174445,0.31170328048746143,0.5841310011837277,0.3644497675073976,0.6829777577006814,0.7985513807152561,0.09339770486830798,0.17502701533223566,0.20464511937631968,0.05244449624147777,0.053196084077166715,0.09968930003705596,0.11655874190564294,0.02987056090275473,0.017013232514177693,0.1233126465883211,0.23108752528239337,0.2701921992329367,0.06924227570309717,0.03943799181350317,0.09142032221012755,0.3477741933283773,0.6517277823225862,0.7620132786993011,0.19528148363613493,0.11122554067971163,0.25782942536778386,0.7271469950924917,0.15925868589340955,0.2984502937942749,0.34895410794437687,0.08942662526382611,0.05093429525896183,0.11806964477653115,0.3329875451121418,0.1524873319262041,0.12839301774180362,0.2406081253980795,0.28132387706855794,0.07209499575911789,0.041062801932367145,0.09518675801901073,0.26845176793683484,0.12293400892749427,0.09910836762688612,0.0,0.0,0.0,0.0
21.2,0.12269000000000001,0.0,6.91,0,0.44799999999999995,6.069,40.0,5.7209,3,233,17.9,9.55,0.13026840928029473,0.3427069657492087,0.901585158074048,0.3225306467521489,0.8485057883199227,0.7985513807152561,0.08265507304989636,0.21744695774828984,0.20464511937631968,0.05244449624147777,0.04707745465015836,0.12385022376098248,0.11655874190564294,0.02987056090275473,0.017013232514177693,0.11659264118924786,0.3067290873620695,0.2886709078361156,0.07397782261885186,0.04213519462204171,0.10435257522977211,0.3248716077505951,0.8546643316317438,0.8043473497381513,0.20613045494925353,0.11740473738414006,0.29076611132587793,0.810185386507375,0.15574016995973702,0.4097174548076802,0.3855960015165537,0.0988168597125301,0.05628264618409323,0.13939033918651544,0.38839469742280885,0.1861924980361048,0.11362521461859208,0.2989224536453342,0.28132387706855794,0.07209499575911789,0.041062801932367145,0.10169667343961918,0.2833657550444368,0.13584268307395342,0.09910836762688612,0.0,0.0,0.0,0.0
19.3,0.17142000000000002,0.0,6.91,0,0.44799999999999995,5.682,33.8,5.1004,3,233,17.9,10.21,0.18411298054666217,0.33114482300490383,0.5955956689059048,0.38343666337889254,0.6896475503855841,0.7985513807152561,0.0982634851625297,0.1767362860857276,0.20464511937631968,0.05244449624147777,0.05596746328822343,0.10066284120534921,0.11655874190564294,0.02987056090275473,0.017013232514177693,0.12969009608708312,0.23326005470516886,0.27009468625877747,0.06921728600961034,0.039423758553299805,0.09135434651667082,0.37959120226070386,0.6827311203893183,0.7905427613559174,0.202592746912367,0.11538978193704383,0.26738592438638664,0.7826144599142378,0.204388300178453,0.36761192657849234,0.42566237112351346,0.10908468616578586,0.06213084299007803,0.14397213173408543,0.42139343115515676,0.22689642591088208,0.13508196386231705,0.24295784513142923,0.28132387706855794,0.07209499575911789,0.041062801932367145,0.09515240490333471,0.2785024983789144,0.14995777536494143,0.09910836762688612,0.0,0.0,0.0,0.0
